USGS Basin,fire_year,fraction_catchment
10359300,1918,0.003760112
10359300,1918,0.000250897
10359300,1918,0.00111113
10359300,1988,0.003167427
10359300,1955,0.003793778
10359300,1955,0.013278772
10359300,1969,0.004914321
10359300,1997,0.004230591
10359300,1989,0.002631537
10359300,2008,0.005038877
10359300,2009,0.000234623
10359300,2009,0.001152635
10360900,1914,4.32E-05
10360900,1950,0.001751237
10361000,1914,4.09E-05
10361000,1950,0.001659032
11011000,2007,0.013468221
11011000,2007,0.000109166
11011000,2007,0.023881877
11011000,2005,0.000788096
11011000,2005,4.97E-05
11011000,1931,0.000525039
11011000,1997,0.000433168
11011000,1929,0.000497567
11011000,2005,0.00146768
11011000,1926,0.006418195
11011000,1933,0.000446811
11011000,1933,0.001859348
11011000,1945,0.001735598
11011000,1924,0.011404089
11011000,1916,0.000822064
11011000,1912,3.31E-05
11011000,1930,0.002895125
11011000,1950,0.038159556
11011000,1947,0.009861211
11011000,1947,0.00303181
11011000,1947,0.003842344
11011000,1948,0.009501689
11011000,1971,1.73E-05
11011000,1971,5.19E-05
11011000,1943,0.038152788
11011000,1943,0.025428211
11011000,1943,0.082633967
11011000,1925,0.003906595
11011000,1925,0.000286577
11011000,1952,0.000307338
11011000,1952,0.007784542
11011000,1992,0.000429304
11011000,1914,0.001199196
11011000,1914,5.76E-05
11011000,1914,0.000541046
11011000,1915,0.000998374
11011000,1915,0.009397116
11011000,1912,0.000976298
11011000,2005,7.77E-05
11011000,1911,0.003680983
11011000,1911,0.000329067
11011000,1911,0.001847928
11011000,1911,0.000625966
11011000,1927,0.000553632
11011000,1948,0.00053832
11011000,1948,0.009279133
11011000,1951,0.000319407
11011000,1951,0.001542756
11011000,1951,0.000337782
11011000,1925,6.74E-05
11011000,1925,0.000308281
11011000,1941,0.00096154
11011000,1949,0.001196214
11011000,1949,0.000621017
11011000,1917,0.000778964
11011000,1917,0.001894098
11011000,1919,0.003122425
11011000,1919,0.000509547
11011000,1919,0.001497164
11011000,1921,0.002348928
11011000,1921,0.011661378
11011000,1921,0.003603533
11011000,1921,0.001088329
11011000,1923,0.000347171
11011000,1923,0.005690509
11011000,1984,0.000854266
11011000,1942,0.00066124
11011000,1928,0.036235716
11011000,1928,0.000318954
11011000,1999,0.000104393
11011000,1979,0.004528473
11011000,1931,4.84E-05
11011000,1934,0.002345606
11011000,1942,0.000464543
11011000,1942,0.002142414
11011000,1939,0.005458169
11011000,1968,0.000310321
11011000,1972,0.000570414
11011000,1972,0.001434964
11011000,1944,0.001118306
11011000,1944,0.002164906
11011000,1958,6.59E-05
11011000,1940,0.005447642
11011000,1940,0.00097252
11011000,1940,0.000368906
11011000,1954,0.000494966
11011000,1950,0.000790799
11011000,1950,0.001643435
11011000,1950,0.002964992
11011000,1999,9.74E-05
11011000,1999,1.13E-06
11011000,1999,2.02E-05
11011000,1944,0.254864595
11011000,1960,0.000356404
11011000,1972,0.003126455
11011000,1962,0.003782806
11011000,1957,0.000420066
11011000,1950,0.001243936
11011000,1973,0.001114648
11011000,1953,0.000515191
11011000,1953,0.054545645
11011000,1953,0.00012238
11011000,1982,0.00025832
11011000,1958,0.0024258
11011000,1959,0.001883314
11011000,1959,0.005033815
11011000,1963,0.000526249
11011000,1973,0.047631215
11011000,1967,0.000272166
11011000,1967,0.000224591
11011000,1967,0.002091464
11011000,1970,0.499176248
11011000,1970,0.000255709
11011000,1970,0.000436959
11011000,1978,0.000739164
11011000,2002,3.27E-05
11011000,2002,0.009939596
11011000,2002,0.00471032
11011000,1986,0.000834593
11011000,1968,6.00E-05
11011000,1969,0.000273088
11011000,2000,0.003157843
11011000,2000,0.00175932
11011000,1999,8.83E-05
11011000,1989,0.015670024
11011000,2000,0.000120665
11011000,2000,0.001536286
11011000,2002,0.000808939
11011000,2004,0.000103988
11011000,1989,0.000824974
11011000,2003,0.054580018
11011000,2006,0.10629746
11011000,2006,0.000782655
11011000,2011,0.000904663
11011000,2011,0.000370157
11011000,2012,4.43E-05
11011000,2012,6.98E-05
11011000,2013,8.77E-05
11011000,2013,0.001594229
11011000,2013,0.004371098
11011000,2014,0.001722644
11011000,2015,0.000137909
11012000,2007,0.010632194
11012000,2007,8.62E-05
11012000,2007,0.000105842
11012000,2007,0.164209384
11012000,1941,0.003839467
11012000,2005,5.17E-05
11012000,2005,7.14E-06
11012000,2005,0.000622145
11012000,2005,0.001294132
11012000,2005,0.000110268
11012000,2005,0.01172836
11012000,2005,0.000125456
11012000,2005,5.79E-05
11012000,1931,0.00041448
11012000,1997,0.000341955
11012000,1929,0.000392794
11012000,2005,0.001158628
11012000,1926,0.005066704
11012000,1933,0.000352725
11012000,1933,0.001467822
11012000,1945,0.000602738
11012000,1945,0.00137013
11012000,1924,0.00900271
11012000,1916,0.000648961
11012000,1912,2.61E-05
11012000,1912,0.000985923
11012000,1930,0.00150355
11012000,1930,0.002285494
11012000,1958,0.003192074
11012000,1950,0.030124232
11012000,1947,0.007784719
11012000,1947,0.000150386
11012000,1947,0.002393397
11012000,1947,0.003200659
11012000,1948,0.039680243
11012000,1971,0.00020207
11012000,1971,0.00103714
11012000,1971,4.09E-05
11012000,1911,0.007493746
11012000,1943,0.03011889
11012000,1943,0.020073749
11012000,1943,0.069001046
11012000,1925,0.000301088
11012000,1942,4.86E-05
11012000,1925,0.003083977
11012000,1925,0.000226232
11012000,1952,0.000242621
11012000,1952,0.006145337
11012000,1992,0.000338905
11012000,1914,0.000946679
11012000,1914,4.54E-05
11012000,1914,0.000577073
11012000,1915,0.000788145
11012000,1915,0.007418349
11012000,1915,0.00175042
11012000,1923,0.004739119
11012000,1912,0.000770717
11012000,2005,6.13E-05
11012000,1911,0.002905872
11012000,1911,0.000259775
11012000,1911,0.001458806
11012000,1911,0.000494155
11012000,1927,0.000437052
11012000,1948,0.000424965
11012000,1948,0.00732521
11012000,1951,0.000252149
11012000,1951,0.001217895
11012000,1951,0.000266655
11012000,1925,5.32E-05
11012000,1925,0.017759234
11012000,1941,0.000759067
11012000,1941,0.002596838
11012000,1949,0.000944325
11012000,1949,0.000490248
11012000,1917,0.000614936
11012000,1917,0.001495254
11012000,1919,0.00246493
11012000,1919,0.00040225
11012000,1919,0.000350133
11012000,1919,0.001181904
11012000,1919,0.008049106
11012000,1921,0.00185431
11012000,1921,0.009205822
11012000,1921,0.002844731
11012000,1921,0.003139824
11012000,1923,0.000274067
11012000,1923,0.004492249
11012000,1984,0.000674381
11012000,1942,0.013923865
11012000,1928,0.028605499
11012000,1928,0.000251791
11012000,1999,8.24E-05
11012000,1979,0.003574905
11012000,1931,3.82E-05
11012000,1957,0.001174047
11012000,1934,0.001851688
11012000,1940,0.000176684
11012000,1942,0.000366723
11012000,1942,0.001691282
11012000,1939,0.004308833
11012000,1968,0.000244976
11012000,1972,0.000450301
11012000,1972,0.001132801
11012000,1958,0.00191104
11012000,1944,0.000882822
11012000,1944,0.001709038
11012000,1958,5.20E-05
11012000,1940,0.004300523
11012000,1940,0.015902381
11012000,1940,0.002156751
11012000,1940,0.000291225
11012000,1954,0.00039074
11012000,1950,0.000624279
11012000,1950,0.001297374
11012000,1950,0.002340648
11012000,1996,0.002896339
11012000,1999,7.69E-05
11012000,1999,8.93E-07
11012000,1999,1.59E-05
11012000,1944,0.201197316
11012000,1960,0.000281355
11012000,1980,0.000110195
11012000,1972,0.002468112
11012000,1972,0.001477933
11012000,1977,0.000558511
11012000,1957,0.002940748
11012000,1983,0.000112518
11012000,1980,0.000163473
11012000,1962,0.002986254
11012000,1957,0.000331612
11012000,1975,0.000178443
11012000,1969,0.000537043
11012000,1950,0.000981998
11012000,1973,0.000879935
11012000,1953,0.000406706
11012000,1953,0.044383149
11012000,1953,9.66E-05
11012000,1982,0.000203925
11012000,1976,0.00034458
11012000,1954,0.00024443
11012000,1958,0.003778098
11012000,1959,0.001486741
11012000,1959,0.003973836
11012000,1963,0.000415436
11012000,1973,0.037601428
11012000,1967,0.000214855
11012000,1967,0.000177299
11012000,1967,0.001651061
11012000,1970,0.404455939
11012000,1970,0.000201864
11012000,1970,0.000527564
11012000,1970,0.000344948
11012000,1978,0.000583517
11012000,1978,0.000308922
11012000,2002,2.58E-05
11012000,2002,0.007846598
11012000,2002,0.003718459
11012000,1986,0.000658851
11012000,1968,0.000123611
11012000,1969,0.000215584
11012000,1998,0.005651148
11012000,2001,0.00261825
11012000,1970,0.002524495
11012000,1975,0.008881811
11012000,2000,0.002492891
11012000,2000,0.001388857
11012000,1979,0.003305688
11012000,2000,0.006659469
11012000,2000,5.68E-05
11012000,1979,0.002981349
11012000,1982,0.016231352
11012000,2016,9.10E-05
11012000,2016,0.004577364
11012000,1984,0.000382094
11012000,1999,6.97E-05
11012000,1989,0.01237036
11012000,1991,0.008099147
11012000,1995,0.000211426
11012000,1995,0.000392614
11012000,1995,0.001238953
11012000,1995,0.031875219
11012000,2000,9.53E-05
11012000,2000,0.001212788
11012000,2002,0.000638599
11012000,2002,0.001362007
11012000,2003,6.59E-05
11012000,2004,8.21E-05
11012000,1989,0.000651257
11012000,2003,0.043087009
11012000,2006,0.08391422
11012000,2006,0.00061785
11012000,2011,0.000714166
11012000,2011,0.000806831
11012000,2011,0.000126919
11012000,2012,3.49E-05
11012000,2012,5.51E-05
11012000,2013,6.92E-05
11012000,2013,0.001258529
11012000,2013,0.003450668
11012000,2014,0.001359904
11012000,2015,0.000108869
11012100,1944,1
11012100,1976,0.010055915
11012500,2005,0.000363575
11012500,2005,0.000939237
11012500,2005,0.000196201
11012500,1926,0.001803396
11012500,1933,0.00462975
11012500,1933,0.000859956
11012500,1912,0.002074367
11012500,1997,0.009417807
11012500,1999,0.04366742
11012500,1971,0.000930286
11012500,1911,0.002054701
11012500,1911,0.0017057
11012500,1992,0.006532043
11012500,1915,0.002369259
11012500,1947,0.036692108
11012500,1925,0.000845462
11012500,1949,0.001725242
11012500,1921,0.00347918
11012500,1942,0.002068753
11012500,1999,0.02156099
11012500,1999,0.015946448
11012500,1928,0.001099134
11012500,1949,0.000814127
11012500,1983,0.002111135
11012500,1994,0.00671115
11012500,1939,0.005090242
11012500,1944,0.177393031
11012500,1958,0.002685512
11012500,1940,0.02023418
11012500,1940,0.116705535
11012500,1940,0.030869577
11012500,1981,0.000337017
11012500,1981,0.000587088
11012500,1996,0.003730387
11012500,1996,0.009085021
11012500,2004,0.00051449
11012500,1944,0.078639212
11012500,1950,0.049433962
11012500,1976,0.01255155
11012500,1950,0.000802511
11012500,1997,0.000541978
11012500,1973,0.010752751
11012500,1968,0.159829273
11012500,1973,0.002539467
11012500,1988,0.000709354
11012500,1979,0.003517766
11012500,2000,0.001375869
11012500,2016,0.046175013
11012500,1989,0.014805726
11012500,1995,7.75E-06
11012500,1995,0.003015712
11012500,1995,0.026097477
11012500,2004,0.00015404
11012500,2004,0.000267123
11012500,2006,0.000209206
11012500,2004,0.000400124
11012500,2004,0.009854836
11012500,2008,0.002423411
11012500,2010,0.012623493
11012500,2011,0.000103122
11012500,2012,0.018372321
11012500,2012,0.011152184
11012500,2013,2.65E-05
11013000,2007,0.000353738
11013000,2007,0.00683968
11013000,2007,5.54E-05
11013000,2007,6.81E-05
11013000,2007,0.127019307
11013000,1941,0.002469925
11013000,2005,6.38E-05
11013000,2005,0.000164943
11013000,2005,3.45E-05
11013000,2005,0.000146819
11013000,2005,0.000373289
11013000,2005,0.000264012
11013000,2005,3.79E-05
11013000,2005,0.000400226
11013000,2005,0.000832514
11013000,2005,7.09E-05
11013000,2005,0.012486779
11013000,2005,8.07E-05
11013000,2005,3.72E-05
11013000,1931,0.000266635
11013000,1997,0.000219979
11013000,1929,0.000252684
11013000,2005,0.000745345
11013000,1926,0.003259406
11013000,1926,0.000316701
11013000,1933,0.000226908
11013000,1933,0.001757296
11013000,1933,0.00015102
11013000,1945,0.000387741
11013000,1945,0.000881404
11013000,1924,0.005791435
11013000,1916,0.000417476
11013000,1912,1.68E-05
11013000,1912,0.000364287
11013000,1912,0.008271577
11013000,1930,0.000967232
11013000,1930,0.001470256
11013000,1958,0.002053458
11013000,1950,0.019378888
11013000,1947,0.005007902
11013000,1947,9.67E-05
11013000,1947,0.00153967
11013000,1947,0.002058981
11013000,1948,0.025526261
11013000,1997,0.003204456
11013000,1999,0.007668594
11013000,1971,0.000129991
11013000,1971,0.000667191
11013000,1971,0.000189706
11013000,1911,0.000360834
11013000,1911,0.000299544
11013000,1911,0.008213143
11013000,1943,0.019375452
11013000,1943,0.012913423
11013000,1943,0.044388304
11013000,1925,0.00019369
11013000,1942,0.009501099
11013000,1925,0.001983919
11013000,1925,0.000145535
11013000,1952,0.000156078
11013000,1952,0.003953289
11013000,1992,0.001365133
11013000,1914,0.000608998
11013000,1914,2.92E-05
11013000,1914,0.00037123
11013000,1915,0.000507013
11013000,1915,0.00518829
11013000,1915,0.001126044
11013000,1923,0.003048671
11013000,1912,0.000495802
11013000,2005,3.94E-05
11013000,1911,0.001869345
11013000,1911,0.000167113
11013000,1911,0.000938449
11013000,1911,0.000317889
11013000,1927,0.000281155
11013000,1947,0.006443634
11013000,1948,0.000273379
11013000,1948,0.0047123
11013000,1951,0.000162207
11013000,1951,0.000783471
11013000,1951,0.000171539
11013000,1925,3.42E-05
11013000,1925,0.013294448
11013000,1941,0.000488307
11013000,1941,0.001670543
11013000,1949,0.000607483
11013000,1949,0.000618352
11013000,1917,0.000395588
11013000,1917,0.000961896
11013000,1919,0.001585687
11013000,1919,0.000258767
11013000,1919,0.00022524
11013000,1919,0.000760318
11013000,1919,0.005177982
11013000,1921,0.001192876
11013000,1921,0.005922096
11013000,1921,0.002441004
11013000,1921,0.002019846
11013000,1923,0.000176307
11013000,1923,0.002889859
11013000,1984,0.000433829
11013000,1942,0.008976491
11013000,1942,0.000539129
11013000,1999,0.007233798
11013000,1999,0.002800414
11013000,1928,0.018401889
11013000,1928,0.000355
11013000,1999,5.30E-05
11013000,1949,0.000142972
11013000,1986,0.000275654
11013000,1986,0.000974754
11013000,1986,0.000104973
11013000,1979,0.002299733
11013000,1931,2.46E-05
11013000,1983,0.000370744
11013000,1957,0.000755263
11013000,1994,0.001178569
11013000,1933,0.001506464
11013000,1934,0.001191189
11013000,1940,0.000113661
11013000,1942,0.000235913
11013000,1942,0.001088
11013000,1939,0.003665784
11013000,1968,0.000157593
11013000,1972,0.000289678
11013000,1972,0.00072873
11013000,1958,0.00122937
11013000,1944,0.031720553
11013000,1944,0.001099422
11013000,1958,0.000505088
11013000,1940,0.002766522
11013000,1940,0.003553398
11013000,1940,0.010229986
11013000,1940,0.029547455
11013000,1940,0.005608463
11013000,1954,0.000251363
11013000,1981,5.92E-05
11013000,1981,0.000103101
11013000,1950,0.000401598
11013000,1950,0.000834599
11013000,1950,0.001505737
11013000,1996,0.000655107
11013000,1996,0.001595454
11013000,1996,0.001863212
11013000,1999,4.95E-05
11013000,1999,5.74E-07
11013000,1999,1.02E-05
11013000,2004,9.04E-05
11013000,1944,0.14324015
11013000,1950,0.008681278
11013000,1960,0.000180996
11013000,1978,0.000356429
11013000,1976,0.002204223
11013000,1980,7.09E-05
11013000,1980,0.000156186
11013000,1972,0.001587734
11013000,1972,0.000950753
11013000,1977,0.00042495
11013000,1957,0.00189178
11013000,1983,0.000749111
11013000,1983,0.000200828
11013000,1983,7.62E-05
11013000,1980,0.000105162
11013000,1962,0.001921054
11013000,1957,0.000213326
11013000,1975,0.000114792
11013000,1969,0.000345479
11013000,1950,0.000631718
11013000,1950,0.000140932
11013000,1951,0.00033026
11013000,1951,0.000154687
11013000,1973,0.000566061
11013000,1953,0.000261634
11013000,1953,0.028551636
11013000,1953,6.21E-05
11013000,1953,0.000160551
11013000,1982,0.000131185
11013000,1976,0.000435237
11013000,1997,9.52E-05
11013000,1954,0.000161253
11013000,1958,0.002430447
11013000,1959,0.000956419
11013000,1959,0.002556365
11013000,1963,0.000267249
11013000,1973,0.026077291
11013000,1967,0.000138216
11013000,1967,0.000114056
11013000,1967,0.001062126
11013000,1968,0.028068412
11013000,1970,0.260186102
11013000,1970,0.000129859
11013000,1970,0.000339381
11013000,1970,0.000221905
11013000,1978,0.000375376
11013000,1978,0.000198729
11013000,2002,1.66E-05
11013000,2002,0.005047709
11013000,2002,0.002392081
11013000,1986,0.000423838
11013000,1968,7.95E-05
11013000,1969,0.000138685
11013000,1998,0.003635378
11013000,2001,0.004563452
11013000,1970,0.005682245
11013000,1973,0.000445965
11013000,1975,0.006105349
11013000,2000,0.001603674
11013000,2000,0.00089345
11013000,1988,0.000124572
11013000,1979,0.000617768
